"function_name","freq","percentage"
"blk_rq_set_block_pc",54,0.002
"blk_run_queue",4,0
"blk_set_queue_depth",2,0
"blk_start_plug",1,0
"blk_start_request",58,0.002
"blk_stat_enable",8,0
"blk_stat_init",32,0.001
"blk_throtl_bio",1,0
"blk_throtl_init",10,0
"blk_update_request",1,0
"blkcg_activate_policy",12,0
"blkcg_init_queue",10,0
"blkcg_policy_enabled",32,0.001
"blkcg_policy_register",2,0
"blkdev_get",1,0
"blkdev_get_block",1,0
"blkdev_put",1,0
"blkdev_readpage",1,0
"blkdev_releasepage",1,0
"blkdev_writepages",1,0
"blkg_alloc",10,0
"blkg_create",10,0
"blkg_lookup_create",1,0
"block_devnode",21,0.001
"block_invalidatepage",1,0
"block_read_full_page",1,0
"blocking_notifier_call_chain",386,0.011
"blocking_notifier_chain_register",37,0.001
"bpf_register_map_type",10,0
"bpf_register_prog_type",12,0
"bsg_devnode",4,0
"bsg_register_queue",2,0
"build_attr",4,0
"build_sched_domain",1,0
"build_sched_domains",1,0
"bus_add_device",365,0.01
"bus_add_driver",124,0.004
"bus_create_file",91,0.003
"bus_find_device",207,0.006
"bus_for_each_dev",161,0.005
"bus_for_each_drv",186,0.005
"bus_get_kset",1,0
"bus_probe_device",365,0.01
"bus_register",30,0.001
"bus_register_notifier",5,0
"bus_remove_driver",2,0
"bus_uevent_filter",91,0.003
"cache_default_attrs_is_visible",48,0.001
"cache_get_priv_group",4,0
"cache_random_seq_create",46,0.001
"cacheinfo_cpu_online",1,0
"calc_load_enter_idle",1,0
"calc_load_exit_idle",1,0
"calc_wb_limits",16,0
"calc_wheel_index",525,0.015
"calculate_normal_threshold",2,0
"calculate_sizes",46,0.001
"calculate_totalreserve_pages",3,0
"call_netdevice_notifiers_info",2,0
"call_rcu_sched",1369,0.039
"call_usermodehelper_exec",10,0
"call_usermodehelper_exec_async",10,0
"call_usermodehelper_exec_work",10,0
"can_vma_merge_before",100,0.003
"cancel_delayed_work_sync",11,0
"cancel_dirty_page",2,0
"cap_bprm_secureexec",10,0
"cap_bprm_set_creds",10,0
"cap_capable",280,0.008
"cap_inode_need_killpriv",5279,0.152
"cap_mmap_addr",190,0.005
"cap_mmap_file",140,0.004
"cap_safe_nice",1,0
"cap_task_setscheduler",1,0
"cap_vm_enough_memory",110,0.003
"capable",166,0.005
"cdev_add",120,0.003
"cdev_alloc",110,0.003
"cdev_get",1,0
"cdev_init",10,0
"cdev_put",1,0
"cdrom_check_events",1,0
"cdrom_sysctl_register.part.11",1,0
"cev_delta2ns",2,0
"cfb_fillrect",136,0.004
"cfb_imageblit",24534,0.705
"cfq_cpd_alloc",1,0
"cfq_cpd_init",1,0
"cfq_dispatch_requests",17,0
"cfq_get_queue",3,0
"cfq_init_icq",3,0
"cfq_init_prio_data.isra.91",16,0
"cfq_init_queue",2,0
"cfq_may_queue",55,0.002
"cfq_merge",1,0
"cfq_pd_alloc",4,0
"cfq_pd_free",2,0
"cfq_pd_init",2,0
"cfq_put_queue",16,0
"cfq_put_request",16,0
"cfq_registered_queue",2,0
"cfq_set_request",16,0
"cfqg_stats_exit",2,0
"cgroup_add_cftypes",6,0
"cgroup_add_dfl_cftypes",2,0
"cgroup_add_legacy_cftypes",4,0
"cgroup_apply_cftypes",6,0
"cgroup_can_fork",112,0.003
"cgroup_exit",63,0.002
"cgroup_fork",112,0.003
"cgroup_init_cftypes",6,0
"cgroup_post_fork",112,0.003
"cgroup_sk_alloc",19,0.001
"change_clocksource",1,0
"change_page_attr_set_clr",10,0
"change_protection",50,0.001
"check_addr",5,0
"check_and_reset_hc",3,0
"check_blkcg_changed",16,0
"check_cfs_rq_runtime",4662,0.134
"check_corruption",1,0
"check_disk_size_change",1,0
"check_for_bios_corruption",1,0
"check_irq_resend",11,0
"check_lifetime",1,0
"check_partition",1,0
"check_preempt_curr",881,0.025
"check_preempt_wakeup",879,0.025
"check_spread.isra.40.part.41",100,0.003
"check_stack_object",3366,0.097
"check_tty_count",1,0
"child_wait_callback",10,0
"chmod_common",472,0.014
"chown_common",518,0.015
"chrdev_open",1,0
"class_child_ns_type",47,0.001
"class_compat_register",1,0
"class_dev_iter_next",11,0
"class_dir_child_ns_type",225,0.006
"class_find_device",2,0
"class_for_each_device",2,0
"class_interface_register",2,0
"cleanup_kgdboc.part.0",1,0
"cleanup_timers",126,0.004
"clear_buddies",3841,0.11
"clear_inode",1,0
"clear_user",20,0.001
"clear_wb_congested",54,0.002
"clk_disable_unused",1,0
"clk_prepare_lock",1,0
"clk_prepare_unlock",1,0
"clock_was_set",1,0
"clockevents_config.part.10",1,0
"clockevents_program_event",5,0
"clockevents_update_freq",1,0
"clocks_calc_mult_shift",1,0
"clocksource_select_watchdog",3,0
"clone_mnt",1,0
"cmci_reenable",1,0
"cmci_supported",1,0
"cmdline_partition",1,0
"cmos_checkintr",1,0
"cmos_do_probe",1,0
"cmos_irq_disable",1,0
"cmos_pnp_probe",1,0
"cmos_read_alarm",1,0
"cmos_read_time",4,0
"cmos_wake_setup.part.6",1,0
"cmpxchg_futex_value_locked",1,0
"cn_add_callback",1,0
"cn_init",1,0
"cn_queue_add_callback",1,0
"cn_queue_alloc_dev",1,0
"commit_creds",20,0.001
"commit_tree",1,0
"common_file_perm",5069,0.146
"common_mmap",180,0.005
"common_perm",2029,0.058
"common_perm_create.constprop.14",427,0.012
"compaction_register_node",1,0
"compare_pnp_id",1056,0.03
"complete",338,0.01
"complete_all",474,0.014
"complete_walk",2081,0.06
"con_do_clear_unimap.isra.3",2,0
"con_free_unimap",1,0
"con_insert_unipair",606,0.017
"con_install",1,0
"con_open",1,0
"con_release_unimap",1,0
"con_scroll",314,0.009
"con_set_default_unimap",2,0
"con_unify_unimap.isra.4",2,0
"configure_kgdboc",1,0
"console_device",1,0
"console_lock",4,0
"consume_skb",40,0.001
"cont_add",35,0.001
"cont_flush",8,0
"container_device_attach",3,0
"container_device_online",3,0
"control_work_handler",2,0
"conv_uni_to_pc",2048,0.059
"copy_cgroup_ns",1,0
"copy_creds",112,0.003
"copy_fd_bitmaps",11,0
"copy_fs_struct",12,0
"copy_ipcs",1,0
"copy_irq_alloc_info",16,0
"copy_mnt_ns",1,0
"copy_mount_options",1,0
"copy_namespaces",112,0.003
"copy_net_ns",1,0
"copy_pid_ns",1,0
"copy_process.part.36",112,0.003
"copy_semundo",112,0.003
"copy_strings.isra.27",30,0.001
"copy_thread_tls",112,0.003
"copy_tree",1,0
"copy_utsname",1,0
"core_kernel_text",18,0.001
"core_kernel_text.part.0",86,0.002
"count_mounts",1,0
"count_subheaders",33,0.001
"count.isra.25.constprop.43",20,0.001
"cp_new_stat",331,0.01
"cpu_attach_domain",1,0
"cpu_cgroup_fork",112,0.003
"cpu_device_create",5,0
"cpu_load_update_nohz_start",1,0
"cpu_load_update_nohz_stop",1,0
"cpu_needs_another_gp",373,0.011
"cpu_stop_init_done",2,0
"cpu_stop_queue_work",2,0
"cpu_stop_should_run",4,0
"cpu_stop_signal_done",2,0
"cpu_stopper_thread",2,0
"cpu_subsys_match",1,0
"cpu_uevent",1,0
"cpuacct_charge",2456,0.071
"cpudl_clear",1,0
"cpudl_clear_freecpu",1,0
"cpudl_init",1,0
"cpudl_set_freecpu",1,0
"cpufreq_add_dev",1,0
"cpufreq_get_current_driver",1,0
"cpufreq_online",1,0
"cpufreq_policy_free",1,0
"cpufreq_register_driver",1,0
"cpufreq_register_governor",6,0
"cpufreq_register_notifier",2,0
"cpufreq_remove_dev",1,0
"cpufreq_stats_free_table",1,0
"cpufreq_sysfs_release",1,0
"cpuhp_create",1,0
"cpuhp_invoke_callback",9,0
"cpuhp_issue_call",9,0
"cpuhp_online_idle",1,0
"cpuhp_should_run",11,0
"cpuhp_store_callbacks",25,0.001
"cpuhp_thread_fun",5,0
"cpuid4_cache_lookup_regs",4,0
"cpuidle_add_interface",1,0
"cpuidle_disabled",2,0
"cpuidle_get_cpu_driver",1,0
"cpuidle_get_driver",1,0
"cpuidle_install_idle_handler",2,0
"cpuidle_not_available",1,0
"cpuidle_register_governor",2,0
"cpuidle_switch_governor",2,0
"cpuidle_uninstall_idle_handler",2,0
"cpupri_init",1,0
"cpupri_set",5,0
"cpuset_fork",112,0.003
"cputime_adjust",10,0
"create_cache",46,0.001
"create_empty_buffers",1,0
"create_extcon_class.part.11",1,0
"create_intf_ep_devs",4,0
"create_new_namespaces",1,0
"create_page_buffers",1,0
"create_pnp_modalias",27,0.001
"create_proc_profile",1,0
"create_task_io_context",3,0
"create_worker",6,0
"crng_backtrack_protect",74,0.002
"crng_initialize",2,0
"crypto_akcipher_exit_tfm",2,0
"crypto_akcipher_init_tfm",2,0
"crypto_alg_extsize",26,0.001
"crypto_alg_lookup",31,0.001
"crypto_alg_mod_lookup",26,0.001
"crypto_alg_tested",48,0.001
"crypto_alloc_akcipher",1,0
"crypto_alloc_base",1,0
"crypto_alloc_instance",1,0
"crypto_alloc_instance2",3,0
"crypto_alloc_rng",2,0
"crypto_alloc_shash",14,0
"crypto_alloc_skcipher",2,0
"crypto_alloc_tfm",19,0.001
"crypto_attr_alg_name",2,0
"crypto_attr_alg2",4,0
"crypto_blkcipher_ctxsize",1,0
"crypto_cbc_create",1,0
"crypto_cbc_exit_tfm",1,0
"crypto_cbc_init_tfm",1,0
"crypto_check_alg",48,0.001
"crypto_check_attr_type",4,0
"crypto_create_tfm",27,0.001
"crypto_destroy_tfm",5,0
"crypto_ecb_alloc",1,0
"crypto_ecb_init_tfm",1,0
"crypto_find_alg",5,0
"crypto_get_attr_type",1,0
"crypto_grab_akcipher",1,0
"crypto_grab_spawn",1,0
"crypto_has_alg",1,0
"crypto_init_blkcipher_ops",1,0
"crypto_init_cipher_ops",2,0
"crypto_init_compress_ops",1,0
"crypto_init_shash_spawn",2,0
"crypto_init_spawn",5,0
"crypto_init_spawn2",2,0
"crypto_inst_setname",4,0
"crypto_larval_alloc",53,0.002
"crypto_larval_destroy",53,0.002
"crypto_larval_kill",53,0.002
"crypto_larval_lookup",26,0.001
"crypto_larval_wait",5,0
"crypto_lookup_template",5,0
"crypto_mod_get",95,0.003
"crypto_mod_put",10,0
"crypto_probing_notify",53,0.002
"crypto_register_akcipher",1,0
"crypto_register_alg",43,0.001
"crypto_register_algs",1,0
"crypto_register_instance",5,0
"crypto_register_notifier",1,0
"crypto_register_rng",1,0
"crypto_register_rngs",1,0
"crypto_register_scomp",1,0
"crypto_register_shash",13,0
"crypto_register_shashes",2,0
"crypto_register_template",9,0
"crypto_remove_final",48,0.001
"crypto_remove_spawns",232,0.007
"crypto_rng_init_tfm",2,0
"crypto_rng_reset",1,0
"crypto_scomp_alloc_scratches",2,0
"crypto_sha1_update",4,0
"crypto_sha256_finup",4,0
"crypto_sha256_update",14,0
"crypto_sha512_finup",1,0
"crypto_shash_final",9,0
"crypto_shash_finup",5,0
"crypto_shash_init_tfm",21,0.001
"crypto_shash_setkey",3,0
"crypto_shash_update",26,0.001
"crypto_skcipher_exit_tfm",1,0
"crypto_skcipher_extsize",2,0
"crypto_skcipher_init_tfm",2,0
"crypto_spawn_alg.isra.15",10,0
"crypto_spawn_tfm",2,0
"crypto_spawn_tfm2",8,0
"crypto_wait_for_test",48,0.001
"cryptomgr_notify",62,0.002
"css_next_descendant_pre",6,0
"ctrl_build_family_msg",10,0
"ctrl_fill_info",10,0
"current_cpuset_is_being_rebound",1,0
"current_in_userns",30,0.001
"current_is_async",10,0
"current_kernel_time64",17297,0.497
"current_time",17296,0.497
"current_umask",548,0.016
"d_absolute_path",10,0
"d_add",9972,0.287
"d_alloc",9972,0.287
"d_alloc_cursor",20,0.001
"d_alloc_parallel",858,0.025
"d_flags_for_inode",9410,0.271
"d_hash_and_lookup",63,0.002
"d_instantiate",9410,0.271
"d_lookup",9555,0.275
"d_make_root",8,0
"d_set_d_op",19862,0.571
"d_set_mounted",1,0
"dbg_command_buf.constprop.78",2,0
"dcache_dir_close",20,0.001
"dcache_dir_open",20,0.001
"dcache_readdir",40,0.001
"deactivate_slab",3,0
"deactivate_task",1462,0.042
"debug_fill_super",1,0
"debug_mount",1,0
"debugfs_create_atomic_t",1,0
"debugfs_create_automount",1,0
"debugfs_create_dir",36,0.001
"debugfs_create_file",54,0.002
"debugfs_create_file_unsafe",25,0.001
"debugfs_create_mode_unsafe",23,0.001
"debugfs_create_u32",3,0
"debugfs_create_u64",17,0
"debugfs_create_x32",2,0
"debugfs_get_inode",116,0.003
"debugfs_initialized",2,0
"debugfs_parse_options",1,0
"dec_zone_page_state",89,0.003
"decode_osc_bits.isra.4.constprop.6",1,0
"default_cpu_mask_to_apicid_and",28,0.001
"default_idle_call",1,0
"default_serial_dl_read",1,0
"default_serial_dl_write",2,0
"default_wake_function",184,0.005
"deferred_probe_initcall",1,0
"deferred_probe_work_func",1,0
"del_timer",12,0
"del_timer_sync",418,0.012
"delay_tsc",166,0.005
"delayacct_end",18,0.001
"delayed_fput",96,0.003
"delete_from_page_cache",1,0
"dentry_free",596,0.017
"dentry_needs_remove_privs",281,0.008
"dentry_needs_remove_privs.part.21",4860,0.14
"dequeue_entity",1555,0.045
"dequeue_rt_stack",3,0
"dequeue_task_fair",1555,0.045
"dequeue_task_rt",2,0
"dequeue_task_stop",2,0
"dequeue_top_rt_rq",3,0
"destroy_context_ldt",9,0
"destroy_inode",1,0
"destroy_sched_domain",1,0
"detach_buf",4,0
"detach_if_pending",942,0.027
"detach_pid",189,0.005
"detach_task_cfs_rq",64,0.002
"dev_add_offload",3,0
"dev_add_pack",3,0
"dev_addr_init",1,0
"dev_driver_string",4,0
"dev_get_flags",1,0
"dev_get_iflink",1,0
"dev_get_phys_port_id",1,0
"dev_get_phys_port_name",1,0
"dev_get_regmap",2,0
"dev_get_stats",1,0
"dev_get_valid_name",1,0
"dev_init_scheduler",1,0
"dev_match_devt",4,0
"dev_mc_init",1,0
"dev_mc_net_init",1,0
"dev_mount",1,0
"dev_new_index",1,0
"dev_pm_disable_wake_irq_check",13,0
"dev_pm_domain_attach",5,0
"dev_pm_enable_wake_irq_check",18,0.001
"dev_pm_qos_add_request",12,0
"dev_pm_qos_constraints_allocate",12,0
"dev_pm_qos_flags",12,0
"dev_printk",56,0.002
"dev_printk_emit",125,0.004
"dev_proc_net_init",1,0
"dev_set_name",307,0.009
"dev_string_attrs_are_visible",12,0
"dev_uc_init",1,0
"dev_uevent",325,0.009
"dev_uevent_filter",401,0.012
"dev_uevent_name",325,0.009
"dev_valid_name",1,0
"dev_vprintk_emit",125,0.004
"dev_warn",1,0
"devcgroup_inode_mknod",157,0.005
"devfreq_add_governor",5,0
"device_add",365,0.01
"device_add_disk",10,0
"device_add_groups",134,0.004
"device_attach",52,0.001
"device_create",22,0.001
"device_create_bin_file",4,0
"device_create_file",876,0.025
"device_create_groups_vargs",54,0.002
"device_create_vargs",10,0
"device_create_with_groups",22,0.001
"device_get_devnode",314,0.009
"device_has_dsm.isra.0",13,0
"device_init_wakeup",2,0
"device_initial_probe",134,0.004
"device_initialize",368,0.011
"device_links_check_suppliers",34,0.001
"device_links_driver_bound",31,0.001
"device_links_no_driver",3,0
"device_links_read_lock",68,0.002
"device_links_read_unlock",68,0.002
"device_namespace",1,0
"device_pm_add",365,0.01
"device_pm_check_callbacks",396,0.011
"device_pm_lock",1,0
"device_pm_sleep_init",368,0.011
"device_pm_unlock",1,0
"device_private_init",365,0.01
"device_register",168,0.005
"device_release",1,0
"device_set_wakeup_capable",43,0.001
"device_set_wakeup_capable.part.5",40,0.001
"device_set_wakeup_enable",1,0
"device_wakeup_enable",6,0
"devices_kset_move_last",34,0.001
"devinet_init_net",1,0
"devinet_sysctl_register",1,0
"devm_kfree",34,0.001
"devm_kmalloc",35,0.001
"devm_kmalloc_match",34,0.001
"devm_pinctrl_get",34,0.001
"devm_pinctrl_match",34,0.001
"devm_pinctrl_put",34,0.001
"devm_pinctrl_release",34,0.001
"devm_request_threaded_irq",2,0
"devres_add",74,0.002
"devres_alloc_node",41,0.001
"devres_find",19,0.001
"devres_free",70,0.002
"devres_get",2,0
"devres_open_group",3,0
"devres_release",34,0.001
"devres_release_all",4,0
"devres_remove",68,0.002
"devres_remove_group",3,0
"devtmpfs_create_node",156,0.004
"dget_parent",10,0
"diag_net_init",1,0
"disabled_by_idle_boot_param",1,0
"disassociate_ctty",63,0.002
"discard_slab",1,0
"disk_block_events",1,0
"disk_check_events",2,0
"disk_events_poll_jiffies.isra.14",4,0
"disk_events_workfn",2,0
"disk_expand_part_tbl",14,0
"disk_flush_events",1,0
"disk_get_part",1,0
"disk_map_sector_rcu",1,0
"disk_name",1,0
"disk_part_iter_exit",1,0
"disk_part_iter_init",1,0
"disk_part_iter_next",20,0.001
"disk_unblock_events",1,0
"display_to_var",2,0
"dm_register_target",3,0
"dm_uevent_init",1,0
"dma_flags",1,0
"dma_generic_alloc_coherent",14,0
"dma_pool_alloc",38,0.001
"dma_pool_create",26,0.001
"dma_supported",6,0
"dmam_alloc_coherent",2,0
"dmi_check_system",67,0.002
"dmi_dev_uevent",1,0
"dmi_find_device",26,0.001
"dmi_first_match",1,0
"dmi_get_date",3,0
"dmi_get_system_info",33,0.001
"dmi_match",3,0
"dmi_matches",299,0.009
"dmi_name_in_vendors",55,0.002
"dnotify_flush",572,0.016
"do_add_mount",1,0
"do_arch_prctl",10,0
"do_async_page_fault",668,0.019
"do_bind_con_driver",1,0
"do_brk",20,0.001
"do_close_on_exec",10,0
"do_dentry_open",593,0.017
"do_execve",10,0
"do_execveat_common.isra.39",10,0
"do_fbcon_takeover",1,0
"do_filp_open",603,0.017
"do_flush_tlb_all",6,0
"do_general_protection",2,0
"do_huge_pmd_anonymous_page",9,0
"do_idle",1,0
"do_IRQ",31,0.001
"do_kernel_range_flush",1,0
"do_mmap",140,0.004
"do_mount",1,0
"do_mprotect_pkey",40,0.001
"do_munmap",90,0.003
"do_notify_parent",63,0.002
"do_one_initcall",643,0.018
"do_open_execat",20,0.001
"do_pata_set_dmamode",2,0
"do_pci_disable_device",4,0
"do_pci_enable_device",11,0
"do_read_cache_page",34,0.001
"do_remove_conflicting_framebuffers",1,0
"do_set_cpus_allowed",41,0.001
"do_set_mempolicy",1,0
"do_settimeofday64",1,0
"do_sync_core",18,0.001
"do_sys_ftruncate.constprop.12",281,0.008
"do_sys_open",583,0.017
"do_take_over_console",1,0
"do_truncate",281,0.008
"do_update_region",2,0
"do_utimes",518,0.015
"do_wait",10,0
"do_wp_page",93,0.003
"do_writepages",1,0
"done_path_create",402,0.012
"down",4,0
"down_read",1408,0.04
"down_read_trylock",666,0.019
"down_timeout",14511,0.417
"down_trylock",368,0.011
"down_write",17634,0.507
"down_write_killable",320,0.009
"dpm_sysfs_add",365,0.01
"dput",6145,0.177
"drbg_hmac_update",1,0
"drbg_init_hash_kernel",1,0
"drbg_kcapi_hash.isra.8",4,0
"drbg_kcapi_hmacsetkey",3,0
"drbg_kcapi_init",1,0
"drbg_kcapi_seed",1,0
"drbg_seed",1,0
"driver_add_groups",124,0.004
"driver_allows_async_probing",124,0.004
"driver_allows_async_probing.part.5",133,0.004
"driver_attach",125,0.004
"driver_attach_async",1,0
"driver_bound",31,0.001
"driver_create_file",360,0.01
"driver_deferred_probe_del",31,0.001
"driver_deferred_probe_trigger.part.4",1,0
"driver_detach",2,0
"driver_find",124,0.004
"driver_probe_device",34,0.001
"driver_register",124,0.004
"driver_release",2,0
"driver_remove_file",4,0
"driver_remove_groups",2,0
"driver_sysfs_add",34,0.001
"driver_sysfs_remove",3,0
"driver_unregister",2,0
"drop_buffers",1,0
"drop_partitions.isra.16.part.17",1,0
"drop_sysctl_table",193,0.006
"dst_dev_event",1,0
"dummy_regulator_probe",1,0
"dummycon_dummy",688,0.02
"dump_stack_print_info",1,0
"dup_fd",11,0
"early_resume_init",1,0
"efi_partition",1,0
"efi_reboot_required",1,0
"efivars_kobject",1,0
"efivars_sysfs_init",1,0
"ehci_bus_suspend",1,0
"ehci_endpoint_reset",1,0
"ehci_halt",2,0
"ehci_handle_intr_unlinks",1,0
"ehci_handle_start_intr_unlinks",1,0
"ehci_hub_control",14,0
"ehci_hub_status_data",1,0
"ehci_init_driver",2,0
"ehci_pci_probe",1,0
"ehci_pci_reinit",1,0
"ehci_pci_setup",1,0
"ehci_post_add",1,0
"ehci_qh_alloc",1,0
"ehci_qtd_alloc.isra.67",1,0
"ehci_quiesce.part.36",1,0
"ehci_reset",1,0
"ehci_run",1,0
"ehci_setup",1,0
"elevator_alloc",2,0
"elevator_find",5,0
"elevator_get",2,0
"elevator_init",2,0
"elf_map",40,0.001
"elfcorehdr_alloc",1,0
"elv_completed_request",54,0.002
"elv_drain_elevator",1,0
"elv_may_queue",55,0.002
"elv_merge",1,0
"elv_put_request",16,0
"elv_register",3,0
"elv_register_queue",2,0
"elv_requeue_request",5,0
"elv_rqhash_find",1,0
"elv_set_request",16,0
"end_free_itds",1,0
"end_iaa_cycle",1,0
"end_unlink_async",1,0
"enqueue_entity",975,0.028
"enqueue_hrtimer",4,0
"enqueue_task_fair",975,0.028
"enqueue_task_rt",1,0
"enqueue_task_stop",2,0
"enqueue_top_rt_rq",3,0
"evdev_connect",2,0
"evict",1,0
"evm_inode_post_setattr",1945,0.056
"evm_inode_setattr",1945,0.056
"evm_verify_current_integrity",1146,0.033
"ex_handler_default",4,0
"exact_lock",2,0
"exact_match",2,0
"exit_aio",10,0
"exit_files",63,0.002
"exit_fs",63,0.002
"exit_itimers",73,0.002
"exit_mmap",10,0
"exit_rcu",63,0.002
"exit_sem",63,0.002
"exit_shm",63,0.002
"exit_signals",63,0.002
"exit_task_namespaces",63,0.002
"exit_thread",63,0.002
"exit_to_usermode_loop",215,0.006
"expand_downwards",20,0.001
"expand_files",585,0.017
"expand_stack",10,0
"extract_buf",5,0
"extract_crng",79,0.002
"f",2,0
"fb_add_videomode",1,0
"fb_alloc_cmap",1,0
"fb_alloc_cmap_gfp",1,0
"fb_copy_cmap",5,0
"fb_dealloc_cmap",1,0
"fb_flashcursor",4,0
"fb_get_buffer_offset",24534,0.705
"fb_get_color_depth",73610,2.117
"fb_get_options",3,0
"fb_init_device",1,0
"fb_is_primary_device",2,0
"fb_match_mode",1,0
"fb_notifier_call_chain",1,0
"fb_pad_aligned_buffer",388,0.011
"fb_pan_display",2,0
"fb_prepare_logo",1,0
"fb_register_client",1,0
"fb_set_cmap",4,0
"fb_set_var",2,0
"fb_show_logo",1,0
"fb_var_to_videomode",2,0
"fb_videomode_to_var",2,0
"fbcon_add_cursor_timer",387,0.011
"fbcon_clear",136,0.004
"fbcon_clear_margins",3,0
"fbcon_cursor",384,0.011
"fbcon_event_notify",1,0
"fbcon_getxy",60,0.002
"fbcon_init",1,0
"fbcon_prepare_logo",1,0
"fbcon_putcs",24146,0.694
"fbcon_redraw.isra.23",136,0.004
"fbcon_scroll",136,0.004
"fbcon_set_bitops",4,0
"fbcon_set_origin",3,0
"fbcon_set_palette",4,0
"fbcon_startup",1,0
"fbcon_switch",2,0
"fd_install",573,0.016
"fget",70,0.002
"fib_default_rule_add",6,0
"fib_net_init",1,0
"fib_netdev_event",1,0
"fib_proc_init",1,0
"fib_rules_event",1,0
"fib_rules_net_init",1,0
"fib_rules_register",3,0
"fib4_rules_init",1,0
"fib6_net_init",1,0
"fib6_rules_net_init",1,0
"file_ra_state_init",593,0.017
"file_remove_privs",4579,0.132
"file_update_time",4579,0.132
"filemap_check_errors",2,0
"filemap_fault",33,0.001
"filemap_fdatawait_range",1,0
"filemap_map_pages",358,0.01
"filemap_write_and_wait",2,0
"filename_create",418,0.012
"filename_lookup",1546,0.044
"filename_parentat",418,0.012
"fill_pmd",72,0.002
"fill_pte",72,0.002
"fill_queue",2,0
"fill_super",1,0
"filldir",150,0.004
"filp_close",572,0.016
"find_devfreq_governor",5,0
"find_entry.isra.12",256,0.007
"find_extend_vma",40,0.001
"find_filesystem",22,0.001
"find_get_entries",3,0
"find_get_entry",39401,1.133
"find_get_pages_tag",2,0
"find_get_pid",10,0
"find_governor",6,0
"find_governor_by_name",1,0
"find_inode",3,0
"find_keyring_by_name",2,0
"find_memory_block_hinted",16,0
"find_mergeable",120,0.003
"find_mergeable_anon_vma",90,0.003
"find_microcode_in_initrd",1,0
"find_next_iomem_res",31,0.001
"find_pid_ns",10,0
"find_port_by_id",2,0
"find_smbios_instance_string.isra.3",26,0.001
"find_subdir",240,0.007
"find_suitable_fallback.part.79",37,0.001
"find_vm_area",52,0.001
"find_vma",966,0.028
"find_vmap_area",55,0.002
"finish_fault",43,0.001
"finish_reset",3,0
"finish_swait",407,0.012
"finish_task_switch",2289,0.066
"finish_wait",8,0
"fintek_8250_probe",1,0
"first_online_pgdat",16,0
"fixed_mdio_read",64,0.002
"fixup_exception",4,0
"flush_cpu_slab",3,0
"flush_delayed_fput",1,0
"flush_itimer_signals",10,0
"flush_old_exec",10,0
"flush_ptrace_hw_breakpoint",73,0.002
"flush_signal_handlers",20,0.001
"flush_sigqueue",126,0.004
"flush_sigqueue_mask",20,0.001
"flush_thread",10,0
"flush_tlb_all",5,0
"flush_tlb_kernel_range",2,0
"flush_tlb_mm_range",120,0.003
"flush_tlb_page",87,0.003
"flush_work",14,0
"follow_dotdot_rcu",1,0
"follow_huge_addr",40,0.001
"follow_managed",726,0.021
"follow_mount",10,0
"follow_page_mask",40,0.001
"follow_page_pte",30,0.001
"for_each_companion",5,0
"fork_idle",1,0
"fpstate_init",10,0
"fpu__activate_curr",10,0
"fpu__clear",10,0
"fpu__copy",112,0.003
"fpu__drop",73,0.002
"fput",862,0.025
"framebuffer_alloc",1,0
"free_bprm",10,0
"free_buffer_head",1,0
"free_fs_struct",10,0
"free_hot_cold_page",13038,0.375
"free_hot_cold_page_list",2671,0.077
"free_init_pages",4,0
"free_initmem",1,0
"free_irq",1,0
"free_kclist_ents",1,0
"free_list",1,0
"free_memtype",1,0
"free_modprobe_argv",10,0
"free_one_page",7,0
"free_pages",44,0.001
"free_pages_and_swap_cache",90,0.003
"free_pages.part.81",34,0.001
"free_partitions",1,0
"free_pcppages_bulk",403,0.012
"free_percpu",47,0.001
"free_pgd_range",139,0.004
"free_pgtables",100,0.003
"free_pid",63,0.002
"free_pidmap.isra.0",63,0.002
"free_request_struct",54,0.002
"free_reserved_area",4,0
"free_resource",13,0
"free_vmap_area_noflush",3,0
"free_work",1,0
"free_workqueue_attrs",20,0.001
"freed_request",54,0.002
"freeze_set_ops",1,0
"freezer_fork",112,0.003
"from_kgid",1076,0.031
"from_kgid_munged",351,0.01
"from_kuid",1077,0.031
"from_kuid_munged",424,0.012
"frontswap_register_ops",1,0
"fsnotify",18318,0.527
"fsnotify_alloc_group",4,0
"fsnotify_destroy_marks",1,0
"fsnotify_find_inode_mark",20,0.001
"fsnotify_find_mark",20,0.001
"fsync_bdev",1,0
"full_name_hash",8784,0.253
"generic_delete_inode",1,0
"generic_exec_single",3,0
"generic_file_mmap",110,0.003
"generic_file_read_iter",300,0.009
"generic_file_write_iter",4579,0.132
"generic_fillattr",331,0.01
"generic_key_instantiate",1,0
"generic_make_request",1,0
"generic_make_request_checks",1,0
"generic_perform_write",4579,0.132
"generic_permission",18060,0.519
"generic_probe",4,0
"generic_set_all",1,0
"generic_suspend",4,0
"generic_update_time",775,0.022
"generic_writepages",1,0
"genl_ctrl_event",15,0
"genl_family_find_byname",11,0
"genl_pernet_init",1,0
"genl_register_family",11,0
"genlmsg_multicast_allns",2,0
"genlmsg_put",13,0
"get_acl",323,0.009
"get_align_mask",160,0.005
"get_anon_bdev",14,0
"get_builtin_firmware",1,0
"get_cached_acl",323,0.009
"get_color",49068,1.411
"get_cpu_cacheinfo",6,0
"get_cpu_device",7,0
"get_device",716,0.021
